date_time,game_count,day_of_week,hour_of_day,num_day_of_week,month,day_of_month
2016-06-25 09:00:00,35,sat,9,5,6,25
2016-06-25 10:00:00,15,sat,10,5,6,25
2016-06-25 11:00:00,7,sat,11,5,6,25
2016-06-25 12:00:00,16,sat,12,5,6,25
2016-06-25 13:00:00,15,sat,13,5,6,25
2016-06-25 14:00:00,15,sat,14,5,6,25
2016-06-25 15:00:00,45,sat,15,5,6,25
2016-06-25 16:00:00,28,sat,16,5,6,25
2016-06-25 17:00:00,2,sat,17,5,6,25
2016-06-25 18:00:00,0,sat,18,5,6,25
2016-06-25 19:00:00,3,sat,19,5,6,25
2016-06-25 20:00:00,5,sat,20,5,6,25
2016-06-25 21:00:00,29,sat,21,5,6,25
2016-06-25 22:00:00,18,sat,22,5,6,25
2016-06-25 23:00:00,17,sat,23,5,6,25
2016-06-26 00:00:00,28,sun,0,6,6,26
2016-06-26 01:00:00,36,sun,1,6,6,26
2016-06-26 02:00:00,19,sun,2,6,6,26
2016-06-26 03:00:00,9,sun,3,6,6,26
2016-06-26 04:00:00,5,sun,4,6,6,26
2016-06-26 05:00:00,11,sun,5,6,6,26
2016-06-26 06:00:00,11,sun,6,6,6,26
2016-06-26 07:00:00,31,sun,7,6,6,26
2016-06-26 08:00:00,58,sun,8,6,6,26
2016-06-26 09:00:00,42,sun,9,6,6,26
2016-06-26 10:00:00,39,sun,10,6,6,26
2016-06-26 11:00:00,41,sun,11,6,6,26
2016-06-26 12:00:00,26,sun,12,6,6,26
2016-06-26 13:00:00,45,sun,13,6,6,26
2016-06-26 14:00:00,39,sun,14,6,6,26
2016-06-26 15:00:00,7,sun,15,6,6,26
2016-06-26 16:00:00,4,sun,16,6,6,26
2016-06-26 17:00:00,1,sun,17,6,6,26
2016-06-26 18:00:00,1,sun,18,6,6,26
2016-06-26 19:00:00,0,sun,19,6,6,26
2016-06-26 20:00:00,11,sun,20,6,6,26
2016-06-26 21:00:00,3,sun,21,6,6,26
2016-06-26 22:00:00,11,sun,22,6,6,26
2016-06-26 23:00:00,12,sun,23,6,6,26
2016-06-27 00:00:00,10,mon,0,0,6,27
2016-06-27 01:00:00,12,mon,1,0,6,27
2016-06-27 02:00:00,10,mon,2,0,6,27
2016-06-27 03:00:00,14,mon,3,0,6,27
2016-06-27 04:00:00,3,mon,4,0,6,27
2016-06-27 05:00:00,10,mon,5,0,6,27
2016-06-27 06:00:00,26,mon,6,0,6,27
2016-06-27 07:00:00,49,mon,7,0,6,27
2016-06-27 08:00:00,23,mon,8,0,6,27
2016-06-27 09:00:00,16,mon,9,0,6,27
2016-06-27 10:00:00,20,mon,10,0,6,27
2016-06-27 11:00:00,30,mon,11,0,6,27
2016-06-27 12:00:00,61,mon,12,0,6,27
2016-06-27 13:00:00,25,mon,13,0,6,27
2016-06-27 14:00:00,45,mon,14,0,6,27
2016-06-27 15:00:00,35,mon,15,0,6,27
2016-06-27 16:00:00,31,mon,16,0,6,27
2016-06-27 17:00:00,40,mon,17,0,6,27
2016-06-27 18:00:00,20,mon,18,0,6,27
2016-06-27 19:00:00,12,mon,19,0,6,27
2016-06-27 20:00:00,33,mon,20,0,6,27
2016-06-27 21:00:00,38,mon,21,0,6,27
2016-06-27 22:00:00,45,mon,22,0,6,27
2016-06-27 23:00:00,18,mon,23,0,6,27
2016-06-28 00:00:00,12,tue,0,1,6,28
2016-06-28 01:00:00,6,tue,1,1,6,28
2016-06-28 02:00:00,12,tue,2,1,6,28
2016-06-28 03:00:00,15,tue,3,1,6,28
2016-06-28 04:00:00,11,tue,4,1,6,28
2016-06-28 05:00:00,30,tue,5,1,6,28
2016-06-28 06:00:00,25,tue,6,1,6,28
2016-06-28 07:00:00,5,tue,7,1,6,28
2016-06-28 08:00:00,12,tue,8,1,6,28
2016-06-28 09:00:00,21,tue,9,1,6,28
2016-06-28 10:00:00,21,tue,10,1,6,28
2016-06-28 11:00:00,10,tue,11,1,6,28
2016-06-28 12:00:00,20,tue,12,1,6,28
2016-06-28 13:00:00,41,tue,13,1,6,28
2016-06-28 14:00:00,32,tue,14,1,6,28
2016-06-28 15:00:00,32,tue,15,1,6,28
2016-06-28 16:00:00,14,tue,16,1,6,28
2016-06-28 17:00:00,23,tue,17,1,6,28
2016-06-28 18:00:00,17,tue,18,1,6,28
2016-06-28 19:00:00,14,tue,19,1,6,28
2016-06-28 20:00:00,38,tue,20,1,6,28
2016-06-28 21:00:00,19,tue,21,1,6,28
2016-06-28 22:00:00,23,tue,22,1,6,28
2016-06-28 23:00:00,21,tue,23,1,6,28
2016-06-29 00:00:00,12,wed,0,2,6,29
2016-06-29 01:00:00,16,wed,1,2,6,29
2016-06-29 02:00:00,19,wed,2,2,6,29
2016-06-29 03:00:00,9,wed,3,2,6,29
2016-06-29 04:00:00,15,wed,4,2,6,29
2016-06-29 05:00:00,30,wed,5,2,6,29
2016-06-29 06:00:00,19,wed,6,2,6,29
2016-06-29 07:00:00,18,wed,7,2,6,29
2016-06-29 08:00:00,11,wed,8,2,6,29
2016-06-29 09:00:00,20,wed,9,2,6,29
2016-06-29 10:00:00,13,wed,10,2,6,29
2016-06-29 11:00:00,14,wed,11,2,6,29
2016-06-29 12:00:00,21,wed,12,2,6,29
2016-06-29 13:00:00,17,wed,13,2,6,29
2016-06-29 14:00:00,25,wed,14,2,6,29
2016-06-29 15:00:00,21,wed,15,2,6,29
2016-06-29 16:00:00,22,wed,16,2,6,29
2016-06-29 17:00:00,34,wed,17,2,6,29
2016-06-29 18:00:00,27,wed,18,2,6,29
2016-06-29 19:00:00,36,wed,19,2,6,29
2016-06-29 20:00:00,50,wed,20,2,6,29
2016-06-29 21:00:00,51,wed,21,2,6,29
2016-06-29 22:00:00,50,wed,22,2,6,29
2016-06-29 23:00:00,32,wed,23,2,6,29
2016-06-30 00:00:00,27,thur,0,3,6,30
2016-06-30 01:00:00,12,thur,1,3,6,30
2016-06-30 02:00:00,10,thur,2,3,6,30
2016-06-30 03:00:00,13,thur,3,3,6,30
2016-06-30 04:00:00,34,thur,4,3,6,30
2016-06-30 05:00:00,14,thur,5,3,6,30
2016-06-30 06:00:00,11,thur,6,3,6,30
2016-06-30 07:00:00,7,thur,7,3,6,30
2016-06-30 08:00:00,19,thur,8,3,6,30
2016-06-30 09:00:00,9,thur,9,3,6,30
2016-06-30 10:00:00,14,thur,10,3,6,30
2016-06-30 11:00:00,12,thur,11,3,6,30
2016-06-30 12:00:00,22,thur,12,3,6,30
2016-06-30 13:00:00,12,thur,13,3,6,30
2016-06-30 14:00:00,11,thur,14,3,6,30
2016-06-30 15:00:00,26,thur,15,3,6,30
2016-06-30 16:00:00,36,thur,16,3,6,30
2016-06-30 17:00:00,34,thur,17,3,6,30
2016-06-30 18:00:00,29,thur,18,3,6,30
2016-06-30 19:00:00,22,thur,19,3,6,30
2016-06-30 20:00:00,30,thur,20,3,6,30
2016-06-30 21:00:00,30,thur,21,3,6,30
2016-06-30 22:00:00,26,thur,22,3,6,30
2016-06-30 23:00:00,49,thur,23,3,6,30
2016-07-01 00:00:00,36,fri,0,4,7,1
2016-07-01 01:00:00,12,fri,1,4,7,1
2016-07-01 02:00:00,12,fri,2,4,7,1
2016-07-01 03:00:00,15,fri,3,4,7,1
2016-07-01 04:00:00,19,fri,4,4,7,1
2016-07-01 05:00:00,12,fri,5,4,7,1
2016-07-01 06:00:00,21,fri,6,4,7,1
2016-07-01 07:00:00,28,fri,7,4,7,1
2016-07-01 08:00:00,28,fri,8,4,7,1
2016-07-01 09:00:00,17,fri,9,4,7,1
2016-07-01 10:00:00,13,fri,10,4,7,1
2016-07-01 11:00:00,6,fri,11,4,7,1
2016-07-01 12:00:00,20,fri,12,4,7,1
2016-07-01 13:00:00,13,fri,13,4,7,1
2016-07-01 14:00:00,20,fri,14,4,7,1
2016-07-01 15:00:00,32,fri,15,4,7,1
2016-07-01 16:00:00,14,fri,16,4,7,1
2016-07-01 17:00:00,18,fri,17,4,7,1
2016-07-01 18:00:00,22,fri,18,4,7,1
2016-07-01 19:00:00,32,fri,19,4,7,1
2016-07-01 20:00:00,39,fri,20,4,7,1
2016-07-01 21:00:00,49,fri,21,4,7,1
2016-07-01 22:00:00,26,fri,22,4,7,1
2016-07-01 23:00:00,23,fri,23,4,7,1
2016-07-02 00:00:00,8,sat,0,5,7,2
2016-07-02 01:00:00,14,sat,1,5,7,2
2016-07-02 02:00:00,33,sat,2,5,7,2
2016-07-02 03:00:00,31,sat,3,5,7,2
2016-07-02 04:00:00,18,sat,4,5,7,2
2016-07-02 05:00:00,17,sat,5,5,7,2
2016-07-02 06:00:00,31,sat,6,5,7,2
2016-07-02 07:00:00,9,sat,7,5,7,2
2016-07-02 08:00:00,11,sat,8,5,7,2
2016-07-02 09:00:00,7,sat,9,5,7,2
2016-07-02 10:00:00,5,sat,10,5,7,2
2016-07-02 11:00:00,20,sat,11,5,7,2
2016-07-02 12:00:00,23,sat,12,5,7,2
2016-07-02 13:00:00,40,sat,13,5,7,2
2016-07-02 14:00:00,31,sat,14,5,7,2
2016-07-02 15:00:00,25,sat,15,5,7,2
2016-07-02 16:00:00,25,sat,16,5,7,2
2016-07-02 17:00:00,17,sat,17,5,7,2
2016-07-02 18:00:00,4,sat,18,5,7,2
2016-07-02 19:00:00,1,sat,19,5,7,2
2016-07-02 20:00:00,1,sat,20,5,7,2
2016-07-02 21:00:00,26,sat,21,5,7,2
2016-07-02 22:00:00,45,sat,22,5,7,2
2016-07-02 23:00:00,60,sat,23,5,7,2
2016-07-03 00:00:00,32,sun,0,6,7,3
2016-07-03 01:00:00,23,sun,1,6,7,3
2016-07-03 02:00:00,17,sun,2,6,7,3
2016-07-03 03:00:00,34,sun,3,6,7,3
2016-07-03 04:00:00,21,sun,4,6,7,3
2016-07-03 05:00:00,15,sun,5,6,7,3
2016-07-03 06:00:00,8,sun,6,6,7,3
2016-07-03 07:00:00,7,sun,7,6,7,3
2016-07-03 08:00:00,23,sun,8,6,7,3
2016-07-03 09:00:00,14,sun,9,6,7,3
2016-07-03 10:00:00,14,sun,10,6,7,3
2016-07-03 11:00:00,23,sun,11,6,7,3
2016-07-03 12:00:00,14,sun,12,6,7,3
2016-07-03 13:00:00,24,sun,13,6,7,3
2016-07-03 14:00:00,14,sun,14,6,7,3
2016-07-03 15:00:00,10,sun,15,6,7,3
2016-07-03 16:00:00,1,sun,16,6,7,3
2016-07-03 17:00:00,0,sun,17,6,7,3
2016-07-03 18:00:00,3,sun,18,6,7,3
2016-07-03 19:00:00,0,sun,19,6,7,3
2016-07-03 20:00:00,1,sun,20,6,7,3
2016-07-03 21:00:00,2,sun,21,6,7,3
2016-07-03 22:00:00,21,sun,22,6,7,3
2016-07-03 23:00:00,12,sun,23,6,7,3
2016-07-04 00:00:00,20,mon,0,0,7,4
2016-07-04 01:00:00,25,mon,1,0,7,4
2016-07-04 02:00:00,15,mon,2,0,7,4
2016-07-04 03:00:00,9,mon,3,0,7,4
2016-07-04 04:00:00,1,mon,4,0,7,4
2016-07-04 05:00:00,12,mon,5,0,7,4
2016-07-04 06:00:00,12,mon,6,0,7,4
2016-07-04 07:00:00,13,mon,7,0,7,4
2016-07-04 08:00:00,11,mon,8,0,7,4
2016-07-04 09:00:00,13,mon,9,0,7,4
2016-07-04 10:00:00,8,mon,10,0,7,4
2016-07-04 11:00:00,12,mon,11,0,7,4
2016-07-04 12:00:00,20,mon,12,0,7,4
2016-07-04 13:00:00,15,mon,13,0,7,4
2016-07-04 14:00:00,12,mon,14,0,7,4
2016-07-04 15:00:00,20,mon,15,0,7,4
2016-07-04 16:00:00,20,mon,16,0,7,4
2016-07-04 17:00:00,14,mon,17,0,7,4
2016-07-04 18:00:00,52,mon,18,0,7,4
2016-07-04 19:00:00,41,mon,19,0,7,4
2016-07-04 20:00:00,49,mon,20,0,7,4
2016-07-04 21:00:00,38,mon,21,0,7,4
2016-07-04 22:00:00,15,mon,22,0,7,4
2016-07-04 23:00:00,9,mon,23,0,7,4
2016-07-05 00:00:00,9,tue,0,1,7,5
2016-07-05 01:00:00,9,tue,1,1,7,5
2016-07-05 02:00:00,11,tue,2,1,7,5
2016-07-05 03:00:00,29,tue,3,1,7,5
2016-07-05 04:00:00,7,tue,4,1,7,5
2016-07-05 05:00:00,19,tue,5,1,7,5
2016-07-05 06:00:00,15,tue,6,1,7,5
2016-07-05 07:00:00,11,tue,7,1,7,5
2016-07-05 08:00:00,14,tue,8,1,7,5
2016-07-05 09:00:00,12,tue,9,1,7,5
2016-07-05 10:00:00,13,tue,10,1,7,5
2016-07-05 11:00:00,10,tue,11,1,7,5
2016-07-05 12:00:00,10,tue,12,1,7,5
2016-07-05 13:00:00,13,tue,13,1,7,5
2016-07-05 14:00:00,10,tue,14,1,7,5
2016-07-05 15:00:00,17,tue,15,1,7,5
2016-07-05 16:00:00,21,tue,16,1,7,5
2016-07-05 17:00:00,14,tue,17,1,7,5
2016-07-05 18:00:00,15,tue,18,1,7,5
2016-07-05 19:00:00,35,tue,19,1,7,5
2016-07-05 20:00:00,13,tue,20,1,7,5
2016-07-05 21:00:00,25,tue,21,1,7,5
2016-07-05 22:00:00,22,tue,22,1,7,5
2016-07-05 23:00:00,16,tue,23,1,7,5
2016-07-06 00:00:00,11,wed,0,2,7,6
2016-07-06 01:00:00,22,wed,1,2,7,6
2016-07-06 02:00:00,16,wed,2,2,7,6
2016-07-06 03:00:00,25,wed,3,2,7,6
2016-07-06 04:00:00,11,wed,4,2,7,6
2016-07-06 05:00:00,17,wed,5,2,7,6
2016-07-06 06:00:00,23,wed,6,2,7,6
2016-07-06 07:00:00,31,wed,7,2,7,6
2016-07-06 08:00:00,18,wed,8,2,7,6
2016-07-06 09:00:00,37,wed,9,2,7,6
2016-07-06 10:00:00,14,wed,10,2,7,6
2016-07-06 11:00:00,14,wed,11,2,7,6
2016-07-06 12:00:00,31,wed,12,2,7,6
2016-07-06 13:00:00,31,wed,13,2,7,6
2016-07-06 14:00:00,19,wed,14,2,7,6
2016-07-06 15:00:00,31,wed,15,2,7,6
2016-07-06 16:00:00,38,wed,16,2,7,6
2016-07-06 17:00:00,22,wed,17,2,7,6
2016-07-06 18:00:00,25,wed,18,2,7,6
2016-07-06 19:00:00,17,wed,19,2,7,6
2016-07-06 20:00:00,18,wed,20,2,7,6
2016-07-06 21:00:00,32,wed,21,2,7,6
2016-07-06 22:00:00,22,wed,22,2,7,6
2016-07-06 23:00:00,19,wed,23,2,7,6
2016-07-07 00:00:00,20,thur,0,3,7,7
2016-07-07 01:00:00,27,thur,1,3,7,7
2016-07-07 02:00:00,27,thur,2,3,7,7
2016-07-07 03:00:00,16,thur,3,3,7,7
2016-07-07 04:00:00,16,thur,4,3,7,7
2016-07-07 05:00:00,5,thur,5,3,7,7
2016-07-07 06:00:00,19,thur,6,3,7,7
2016-07-07 07:00:00,10,thur,7,3,7,7
2016-07-07 08:00:00,18,thur,8,3,7,7
2016-07-07 09:00:00,19,thur,9,3,7,7
2016-07-07 10:00:00,22,thur,10,3,7,7
2016-07-07 11:00:00,26,thur,11,3,7,7
2016-07-07 12:00:00,24,thur,12,3,7,7
2016-07-07 13:00:00,29,thur,13,3,7,7
2016-07-07 14:00:00,31,thur,14,3,7,7
2016-07-07 15:00:00,14,thur,15,3,7,7
2016-07-07 16:00:00,32,thur,16,3,7,7
2016-07-07 17:00:00,29,thur,17,3,7,7
2016-07-07 18:00:00,28,thur,18,3,7,7
2016-07-07 19:00:00,46,thur,19,3,7,7
2016-07-07 20:00:00,53,thur,20,3,7,7
2016-07-07 21:00:00,45,thur,21,3,7,7
2016-07-07 22:00:00,25,thur,22,3,7,7
2016-07-07 23:00:00,32,thur,23,3,7,7
2016-07-08 00:00:00,11,fri,0,4,7,8
2016-07-08 01:00:00,18,fri,1,4,7,8
2016-07-08 02:00:00,7,fri,2,4,7,8
2016-07-08 03:00:00,30,fri,3,4,7,8
2016-07-08 04:00:00,17,fri,4,4,7,8
2016-07-08 05:00:00,19,fri,5,4,7,8
2016-07-08 06:00:00,20,fri,6,4,7,8
2016-07-08 07:00:00,21,fri,7,4,7,8
2016-07-08 08:00:00,23,fri,8,4,7,8
2016-07-08 09:00:00,24,fri,9,4,7,8
2016-07-08 10:00:00,32,fri,10,4,7,8
2016-07-08 11:00:00,53,fri,11,4,7,8
2016-07-08 12:00:00,41,fri,12,4,7,8
2016-07-08 13:00:00,47,fri,13,4,7,8
2016-07-08 14:00:00,24,fri,14,4,7,8
2016-07-08 15:00:00,47,fri,15,4,7,8
2016-07-08 16:00:00,46,fri,16,4,7,8
2016-07-08 17:00:00,25,fri,17,4,7,8
2016-07-08 18:00:00,25,fri,18,4,7,8
2016-07-08 19:00:00,17,fri,19,4,7,8
2016-07-08 20:00:00,30,fri,20,4,7,8
2016-07-08 21:00:00,56,fri,21,4,7,8
2016-07-08 22:00:00,37,fri,22,4,7,8
2016-07-08 23:00:00,44,fri,23,4,7,8
2016-07-09 00:00:00,44,sat,0,5,7,9
2016-07-09 01:00:00,57,sat,1,5,7,9
2016-07-09 02:00:00,19,sat,2,5,7,9
2016-07-09 03:00:00,34,sat,3,5,7,9
2016-07-09 04:00:00,29,sat,4,5,7,9
2016-07-09 05:00:00,26,sat,5,5,7,9
2016-07-09 06:00:00,15,sat,6,5,7,9
2016-07-09 07:00:00,12,sat,7,5,7,9
2016-07-09 08:00:00,16,sat,8,5,7,9
2016-07-09 09:00:00,14,sat,9,5,7,9
2016-07-09 10:00:00,12,sat,10,5,7,9
2016-07-09 11:00:00,35,sat,11,5,7,9
2016-07-09 12:00:00,17,sat,12,5,7,9
2016-07-09 13:00:00,9,sat,13,5,7,9
2016-07-09 14:00:00,12,sat,14,5,7,9
2016-07-09 15:00:00,28,sat,15,5,7,9
2016-07-09 16:00:00,31,sat,16,5,7,9
2016-07-09 17:00:00,7,sat,17,5,7,9
2016-07-09 18:00:00,6,sat,18,5,7,9
2016-07-09 19:00:00,4,sat,19,5,7,9
2016-07-09 20:00:00,5,sat,20,5,7,9
2016-07-09 21:00:00,22,sat,21,5,7,9
2016-07-09 22:00:00,32,sat,22,5,7,9
2016-07-09 23:00:00,26,sat,23,5,7,9
2016-07-10 00:00:00,31,sun,0,6,7,10
2016-07-10 01:00:00,10,sun,1,6,7,10
2016-07-10 02:00:00,7,sun,2,6,7,10
2016-07-10 03:00:00,9,sun,3,6,7,10
2016-07-10 04:00:00,9,sun,4,6,7,10
2016-07-10 05:00:00,13,sun,5,6,7,10
2016-07-10 06:00:00,19,sun,6,6,7,10
2016-07-10 07:00:00,14,sun,7,6,7,10
2016-07-10 08:00:00,52,sun,8,6,7,10
2016-07-10 09:00:00,43,sun,9,6,7,10
2016-07-10 10:00:00,13,sun,10,6,7,10
2016-07-10 11:00:00,10,sun,11,6,7,10
2016-07-10 12:00:00,19,sun,12,6,7,10
2016-07-10 13:00:00,22,sun,13,6,7,10
2016-07-10 14:00:00,16,sun,14,6,7,10
2016-07-10 15:00:00,13,sun,15,6,7,10
2016-07-10 16:00:00,1,sun,16,6,7,10
2016-07-10 17:00:00,1,sun,17,6,7,10
2016-07-10 18:00:00,5,sun,18,6,7,10
2016-07-10 19:00:00,2,sun,19,6,7,10
2016-07-10 20:00:00,2,sun,20,6,7,10
2016-07-10 21:00:00,8,sun,21,6,7,10
2016-07-10 22:00:00,11,sun,22,6,7,10
2016-07-10 23:00:00,10,sun,23,6,7,10
2016-07-11 00:00:00,15,mon,0,0,7,11
2016-07-11 01:00:00,14,mon,1,0,7,11
2016-07-11 02:00:00,16,mon,2,0,7,11
2016-07-11 03:00:00,16,mon,3,0,7,11
2016-07-11 04:00:00,6,mon,4,0,7,11
2016-07-11 05:00:00,27,mon,5,0,7,11
2016-07-11 06:00:00,16,mon,6,0,7,11
2016-07-11 07:00:00,11,mon,7,0,7,11
2016-07-11 08:00:00,17,mon,8,0,7,11
2016-07-11 09:00:00,13,mon,9,0,7,11
2016-07-11 10:00:00,16,mon,10,0,7,11
2016-07-11 11:00:00,19,mon,11,0,7,11
2016-07-11 12:00:00,43,mon,12,0,7,11
2016-07-11 13:00:00,20,mon,13,0,7,11
2016-07-11 14:00:00,32,mon,14,0,7,11
2016-07-11 15:00:00,23,mon,15,0,7,11
2016-07-11 16:00:00,48,mon,16,0,7,11
2016-07-11 17:00:00,29,mon,17,0,7,11
2016-07-11 18:00:00,42,mon,18,0,7,11
2016-07-11 19:00:00,11,mon,19,0,7,11
2016-07-11 20:00:00,49,mon,20,0,7,11
2016-07-11 21:00:00,46,mon,21,0,7,11
2016-07-11 22:00:00,43,mon,22,0,7,11
2016-07-11 23:00:00,55,mon,23,0,7,11
2016-07-12 00:00:00,15,tue,0,1,7,12
2016-07-12 01:00:00,14,tue,1,1,7,12
2016-07-12 02:00:00,25,tue,2,1,7,12
2016-07-12 03:00:00,8,tue,3,1,7,12
2016-07-12 04:00:00,12,tue,4,1,7,12
2016-07-12 05:00:00,18,tue,5,1,7,12
2016-07-12 06:00:00,28,tue,6,1,7,12
2016-07-12 07:00:00,9,tue,7,1,7,12
2016-07-12 08:00:00,8,tue,8,1,7,12
2016-07-12 09:00:00,11,tue,9,1,7,12
2016-07-12 10:00:00,25,tue,10,1,7,12
2016-07-12 11:00:00,20,tue,11,1,7,12
2016-07-12 12:00:00,28,tue,12,1,7,12
2016-07-12 13:00:00,23,tue,13,1,7,12
2016-07-12 14:00:00,51,tue,14,1,7,12
2016-07-12 15:00:00,41,tue,15,1,7,12
2016-07-12 16:00:00,33,tue,16,1,7,12
2016-07-12 17:00:00,17,tue,17,1,7,12
2016-07-12 18:00:00,9,tue,18,1,7,12
2016-07-12 19:00:00,13,tue,19,1,7,12
2016-07-12 20:00:00,30,tue,20,1,7,12
2016-07-12 21:00:00,37,tue,21,1,7,12
2016-07-12 22:00:00,21,tue,22,1,7,12
2016-07-12 23:00:00,31,tue,23,1,7,12
2016-07-13 00:00:00,69,wed,0,2,7,13
2016-07-13 01:00:00,22,wed,1,2,7,13
2016-07-13 02:00:00,12,wed,2,2,7,13
2016-07-13 03:00:00,28,wed,3,2,7,13
2016-07-13 04:00:00,9,wed,4,2,7,13
2016-07-13 05:00:00,11,wed,5,2,7,13
2016-07-13 06:00:00,15,wed,6,2,7,13
2016-07-13 07:00:00,23,wed,7,2,7,13
2016-07-13 08:00:00,9,wed,8,2,7,13
2016-07-13 09:00:00,41,wed,9,2,7,13
2016-07-13 10:00:00,21,wed,10,2,7,13
2016-07-13 11:00:00,21,wed,11,2,7,13
2016-07-13 12:00:00,26,wed,12,2,7,13
2016-07-13 13:00:00,28,wed,13,2,7,13
2016-07-13 14:00:00,36,wed,14,2,7,13
2016-07-13 15:00:00,16,wed,15,2,7,13
2016-07-13 16:00:00,29,wed,16,2,7,13
2016-07-13 17:00:00,16,wed,17,2,7,13
2016-07-13 18:00:00,18,wed,18,2,7,13
2016-07-13 19:00:00,25,wed,19,2,7,13
2016-07-13 20:00:00,37,wed,20,2,7,13
2016-07-13 21:00:00,30,wed,21,2,7,13
2016-07-13 22:00:00,32,wed,22,2,7,13
2016-07-13 23:00:00,37,wed,23,2,7,13
2016-07-14 00:00:00,32,thur,0,3,7,14
2016-07-14 01:00:00,20,thur,1,3,7,14
2016-07-14 02:00:00,25,thur,2,3,7,14
2016-07-14 03:00:00,33,thur,3,3,7,14
2016-07-14 04:00:00,13,thur,4,3,7,14
2016-07-14 05:00:00,4,thur,5,3,7,14
2016-07-14 06:00:00,26,thur,6,3,7,14
2016-07-14 07:00:00,33,thur,7,3,7,14
2016-07-14 08:00:00,7,thur,8,3,7,14
2016-07-14 09:00:00,7,thur,9,3,7,14
2016-07-14 10:00:00,9,thur,10,3,7,14
2016-07-14 11:00:00,7,thur,11,3,7,14
2016-07-14 12:00:00,17,thur,12,3,7,14
2016-07-14 13:00:00,16,thur,13,3,7,14
2016-07-14 14:00:00,19,thur,14,3,7,14
2016-07-14 15:00:00,11,thur,15,3,7,14
2016-07-14 16:00:00,24,thur,16,3,7,14
2016-07-14 17:00:00,37,thur,17,3,7,14
2016-07-14 18:00:00,15,thur,18,3,7,14
2016-07-14 19:00:00,40,thur,19,3,7,14
2016-07-14 20:00:00,28,thur,20,3,7,14
2016-07-14 21:00:00,37,thur,21,3,7,14
2016-07-14 22:00:00,40,thur,22,3,7,14
2016-07-14 23:00:00,13,thur,23,3,7,14
2016-07-15 00:00:00,12,fri,0,4,7,15
2016-07-15 01:00:00,8,fri,1,4,7,15
2016-07-15 02:00:00,17,fri,2,4,7,15
2016-07-15 03:00:00,13,fri,3,4,7,15
2016-07-15 04:00:00,17,fri,4,4,7,15
2016-07-15 05:00:00,5,fri,5,4,7,15
2016-07-15 06:00:00,18,fri,6,4,7,15
2016-07-15 07:00:00,10,fri,7,4,7,15
2016-07-15 08:00:00,15,fri,8,4,7,15
2016-07-15 09:00:00,8,fri,9,4,7,15
2016-07-15 10:00:00,16,fri,10,4,7,15
2016-07-15 11:00:00,7,fri,11,4,7,15
2016-07-15 12:00:00,23,fri,12,4,7,15
2016-07-15 13:00:00,14,fri,13,4,7,15
2016-07-15 14:00:00,22,fri,14,4,7,15
2016-07-15 15:00:00,21,fri,15,4,7,15
2016-07-15 16:00:00,27,fri,16,4,7,15
2016-07-15 17:00:00,21,fri,17,4,7,15
2016-07-15 18:00:00,34,fri,18,4,7,15
2016-07-15 19:00:00,29,fri,19,4,7,15
2016-07-15 20:00:00,29,fri,20,4,7,15
2016-07-15 21:00:00,50,fri,21,4,7,15
2016-07-15 22:00:00,18,fri,22,4,7,15
2016-07-15 23:00:00,27,fri,23,4,7,15
2016-07-16 00:00:00,13,sat,0,5,7,16
2016-07-16 01:00:00,11,sat,1,5,7,16
2016-07-16 02:00:00,10,sat,2,5,7,16
2016-07-16 03:00:00,18,sat,3,5,7,16
2016-07-16 04:00:00,16,sat,4,5,7,16
2016-07-16 05:00:00,7,sat,5,5,7,16
2016-07-16 06:00:00,37,sat,6,5,7,16
2016-07-16 07:00:00,8,sat,7,5,7,16
2016-07-16 08:00:00,16,sat,8,5,7,16
2016-07-16 09:00:00,7,sat,9,5,7,16
2016-07-16 10:00:00,25,sat,10,5,7,16
2016-07-16 11:00:00,18,sat,11,5,7,16
2016-07-16 12:00:00,25,sat,12,5,7,16
2016-07-16 13:00:00,14,sat,13,5,7,16
2016-07-16 14:00:00,25,sat,14,5,7,16
2016-07-16 15:00:00,14,sat,15,5,7,16
2016-07-16 16:00:00,13,sat,16,5,7,16
2016-07-16 17:00:00,6,sat,17,5,7,16
2016-07-16 18:00:00,2,sat,18,5,7,16
2016-07-16 19:00:00,4,sat,19,5,7,16
2016-07-16 20:00:00,7,sat,20,5,7,16
2016-07-16 21:00:00,26,sat,21,5,7,16
2016-07-16 22:00:00,11,sat,22,5,7,16
2016-07-16 23:00:00,8,sat,23,5,7,16
2016-07-17 00:00:00,16,sun,0,6,7,17
2016-07-17 01:00:00,24,sun,1,6,7,17
2016-07-17 02:00:00,33,sun,2,6,7,17
2016-07-17 03:00:00,39,sun,3,6,7,17
2016-07-17 04:00:00,27,sun,4,6,7,17
2016-07-17 05:00:00,24,sun,5,6,7,17
2016-07-17 06:00:00,0,sun,6,6,7,17
2016-07-17 07:00:00,18,sun,7,6,7,17
2016-07-17 08:00:00,12,sun,8,6,7,17
2016-07-17 09:00:00,11,sun,9,6,7,17
2016-07-17 10:00:00,9,sun,10,6,7,17
2016-07-17 11:00:00,11,sun,11,6,7,17
2016-07-17 12:00:00,11,sun,12,6,7,17
2016-07-17 13:00:00,15,sun,13,6,7,17
2016-07-17 14:00:00,10,sun,14,6,7,17
2016-07-17 15:00:00,15,sun,15,6,7,17
2016-07-17 16:00:00,2,sun,16,6,7,17
2016-07-17 17:00:00,1,sun,17,6,7,17
